         1066500 function calls (1051295 primitive calls) in 9.499 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        3    0.000    0.000    0.132    0.044 c:\python\Lib\subprocess.py:1221(_wait)
        3    0.132    0.044    0.132    0.044 {built-in method _winapi.WaitForSingleObject}
     1502    0.001    0.000    0.132    0.000 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\spacy\language.py:738(pipe)
     1502    0.001    0.000    0.131    0.000 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\spacy\language.py:811(<genexpr>)
        3    0.000    0.000    0.124    0.041 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\spacy\language.py:965(<lambda>)
     2472    0.010    0.000    0.123    0.000 tokenizer.pyx:297(_attach_tokens)
       18    0.000    0.000    0.119    0.007 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\spacy\lookups.py:182(__init__)
       18    0.119    0.007    0.119    0.007 {built-in method from_error_rate}
    90202    0.056    0.000    0.104    0.000 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\spacy\lookups.py:200(__setitem__)
     2987    0.003    0.000    0.102    0.000 vocab.pyx:134(get)
        1    0.000    0.000    0.096    0.096 C:\Users\Aakash\Desktop\Python\Scraping\Projects\dolphin2\seven\dolphin\pipeline.py:66(category_component)
        1    0.001    0.001    0.095    0.095 C:\Users\Aakash\Desktop\Python\Scraping\Projects\dolphin2\seven\dolphin\document_categorization\identify_resume.py:31(categorize_document)
        1    0.000    0.000    0.094    0.094 C:\Users\Aakash\Desktop\Python\Scraping\Projects\dolphin2\seven\dolphin\document_categorization\doc_classifier_test.py:39(classify)
     48/6    0.000    0.000    0.088    0.015 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\thinc\neural\_classes\model.py:161(__call__)
        2    0.007    0.004    0.081    0.040 {method 'from_disk' of 'spacy.syntax.nn_parser.Parser' objects}
        2    0.000    0.000    0.079    0.039 pipes.pyx:396(__call__)
     9664    0.003    0.000    0.066    0.000 vocab.pyx:154(get_by_orth)
        1    0.000    0.000    0.060    0.060 C:\Users\Aakash\Desktop\Python\Scraping\Projects\dolphin2\seven\dolphin\document_categorization\doc_classifier_test.py:26(preprocess_words)
        6    0.000    0.000    0.059    0.010 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\thinc\neural\_classes\model.py:130(predict)
        3    0.000    0.000    0.055    0.018 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\spacy\_ml.py:321(Tok2Vec)
        3    0.000    0.000    0.055    0.018 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\spacy\ml\_legacy_tok2vec.py:15(Tok2Vec)
       25    0.000    0.000    0.054    0.002 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\thinc\check.py:127(checker)
        3    0.000    0.000    0.054    0.018 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\thinc\neural\_classes\model.py:302(__pow__)
        3    0.000    0.000    0.054    0.018 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\thinc\api.py:139(clone)
     27/9    0.000    0.000    0.053    0.006 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\copy.py:132(deepcopy)
    342/9    0.001    0.000    0.051    0.006 {method '__reduce_ex__' of 'object' objects}
     45/9    0.000    0.000    0.051    0.006 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\thinc\neural\_classes\model.py:97(__getstate__)
     45/9    0.000    0.000    0.051    0.006 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\srsly\_pickle_api.py:7(pickle_dumps)
     45/9    0.000    0.000    0.051    0.006 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\srsly\cloudpickle\cloudpickle.py:1112(dumps)
     45/9    0.000    0.000    0.051    0.006 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\srsly\cloudpickle\cloudpickle.py:479(dump)
     45/9    0.000    0.000    0.051    0.006 c:\python\Lib\pickle.py:426(dump)
   7416/9    0.012    0.000    0.051    0.006 c:\python\Lib\pickle.py:485(save)
    549/9    0.001    0.000    0.051    0.006 c:\python\Lib\pickle.py:849(save_dict)
    549/9    0.002    0.000    0.051    0.006 c:\python\Lib\pickle.py:862(_batch_setitems)
        3    0.001    0.000    0.050    0.017 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\thinc\neural\_classes\model.py:374(from_bytes)
     16/4    0.000    0.000    0.050    0.012 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\thinc\neural\_classes\feed_forward.py:43(begin_update)
   171/27    0.000    0.000    0.046    0.002 c:\python\Lib\pickle.py:809(save_list)
