         3846742 function calls (3801640 primitive calls) in 40.026 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        4    0.003    0.001    0.065    0.016 C:\Users\Aakash\Desktop\Python\Scraping\Projects\dolphinlab\dolphinlab\seven\dolphin\stanfordNER\namedentityrecognition.py:154(education_parser)
        8    0.000    0.000    0.065    0.008 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\gensim\models\phrases.py:314(__init__)
       65    0.002    0.000    0.064    0.001 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\thinc\neural\_classes\layernorm.py:104(_get_moments)
   135303    0.063    0.000    0.063    0.000 {method 'add' of 'preshed.bloom.BloomFilter' objects}
        8    0.000    0.000    0.062    0.008 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\gensim\models\phrases.py:531(add_vocab)
        8    0.013    0.002    0.062    0.008 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\gensim\models\phrases.py:448(learn_vocab)
    39/13    0.000    0.000    0.060    0.005 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\thinc\api.py:161(begin_update)
    76026    0.025    0.000    0.060    0.000 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\docx2txt\docx2txt.py:38(qn)
        7    0.000    0.000    0.059    0.008 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\thinc\neural\_classes\softmax.py:17(predict)
       36    0.008    0.000    0.059    0.002 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\thinc\neural\_classes\hash_embed.py:18(wrapped)
       12    0.000    0.000    0.059    0.005 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\gensim\utils.py:291(simple_preprocess)
        4    0.000    0.000    0.057    0.014 C:\Users\Aakash\Desktop\Python\Scraping\Projects\dolphinlab\dolphinlab\seven\dolphin\segmentation\segmentresume.py:105(format_segment)
        4    0.000    0.000    0.057    0.014 C:\Users\Aakash\Desktop\Python\Scraping\Projects\dolphinlab\dolphinlab\seven\dolphin\segmentation\segmentresume.py:76(sliced_resume_text)
        4    0.003    0.001    0.057    0.014 C:\Users\Aakash\Desktop\Python\Scraping\Projects\dolphinlab\dolphinlab\seven\dolphin\segmentation\segmentresume.py:39(unique_index_headings)
        3    0.000    0.000    0.056    0.019 pipes.pyx:550(Model)
        3    0.000    0.000    0.056    0.019 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\spacy\_ml.py:571(build_tagger_model)
     1906    0.056    0.000    0.056    0.000 {method 'reduce' of 'numpy.ufunc' objects}
    39/13    0.000    0.000    0.055    0.004 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\thinc\api.py:163(<listcomp>)
    78/26    0.000    0.000    0.055    0.002 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\thinc\api.py:255(wrap)
       65    0.054    0.001    0.054    0.001 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\thinc\neural\_classes\layernorm.py:128(_forward)
        4    0.003    0.001    0.054    0.013 C:\Users\Aakash\Desktop\Python\Scraping\Projects\dolphinlab\dolphinlab\seven\dolphin\stanfordNER\formatdata.py:221(formatExperienceinfo)
        7    0.051    0.007    0.053    0.008 ops.pyx:276(softmax)
       12    0.000    0.000    0.053    0.004 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\gensim\models\phrases.py:890(__getitem__)
     8619    0.051    0.000    0.052    0.000 tokenizer.pyx:406(find_suffix)
        4    0.002    0.001    0.051    0.013 C:\Users\Aakash\Desktop\Python\Scraping\Projects\dolphinlab\dolphinlab\seven\dolphin\stanfordNER\formatdata.py:85(formatEducationalinfo)
       12    0.032    0.003    0.051    0.004 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\nltk\tag\stanford.py:218(parse_output)
       45    0.006    0.000    0.050    0.001 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\thinc\neural\_classes\maxout.py:17(xavier_uniform_init)
      313    0.001    0.000    0.049    0.000 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\sklearn\naive_bayes.py:63(predict)
       52    0.047    0.001    0.049    0.001 ops.pyx:658(seq2col)
    11067    0.012    0.000    0.045    0.000 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\gensim\models\phrases.py:174(<listcomp>)
    11059    0.036    0.000    0.045    0.000 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\gensim\models\phrases.py:758(pseudocorpus)
       52    0.029    0.001    0.045    0.001 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\thinc\neural\_classes\hash_embed.py:56(begin_update)
     8755    0.032    0.000    0.044    0.000 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\spacy\lang\lex_attrs.py:150(word_shape)
     1179    0.002    0.000    0.044    0.000 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\nltk\tokenize\punkt.py:1373(text_contains_sentbreak)
2349/1107    0.004    0.000    0.043    0.000 c:\python\Lib\pickle.py:758(save_tuple)
       84    0.000    0.000    0.043    0.001 <__array_function__ internals>:2(concatenate)
     3684    0.002    0.000    0.041    0.000 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\nltk\tokenize\punkt.py:1508(_annotate_second_pass)
       65    0.003    0.000    0.041    0.001 {method 'var' of 'numpy.ndarray' objects}
  432/270    0.000    0.000    0.041    0.000 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\srsly\cloudpickle\cloudpickle.py:545(save_function)
     9689    0.004    0.000    0.040    0.000 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\re.py:185(sub)
    61999    0.026    0.000    0.039    0.000 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\gensim\utils.py:320(any2utf8)
    29563    0.033    0.000    0.039    0.000 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\gensim\models\phrases.py:121(score_item)
        8    0.000    0.000    0.039    0.005 C:\Users\Aakash\Desktop\Python\Scraping\Projects\dolphinlab\dolphinlab\seven\dolphin\document_categorization\doc_classifier_test.py:19(sent_to_words)
    30096    0.007    0.000    0.038    0.000 matcher.pyx:322(transition_states)
       65    0.023    0.000    0.038    0.001 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\numpy\core\_methods.py:167(_var)
       12    0.008    0.001    0.038    0.003 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\gensim\utils.py:314(<listcomp>)
        4    0.000    0.000    0.035    0.009 C:\Users\Aakash\Desktop\Python\Scraping\Projects\dolphinlab\dolphinlab\seven\dolphin\document_categorization\doc_classifier_test.py:30(<listcomp>)
      108    0.001    0.000    0.035    0.000 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\srsly\cloudpickle\cloudpickle.py:694(save_function_tuple)
        3    0.000    0.000    0.034    0.011 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\spacy\language.py:65(create_vocab)
        4    0.001    0.000    0.034    0.009 C:\Users\Aakash\Desktop\Python\Scraping\Projects\dolphinlab\dolphinlab\seven\dolphin\document_categorization\doc_classifier_test.py:28(<listcomp>)
        8    0.000    0.000    0.034    0.004 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\gensim\models\phrases.py:636(__getitem__)
        8    0.000    0.000    0.034    0.004 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\gensim\interfaces.py:164(__iter__)
       61    0.033    0.001    0.033    0.001 {built-in method nt.open}
16024/8755    0.013    0.000    0.033    0.000 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\spacy\util.py:435(_get_attr_unless_lookup)
     3756    0.002    0.000    0.033    0.000 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\nltk\tokenize\punkt.py:577(_annotate_first_pass)
       12    0.000    0.000    0.032    0.003 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\tempfile.py:303(mkstemp)
3557/2352    0.001    0.000    0.032    0.000 {built-in method builtins.next}
    30152    0.010    0.000    0.032    0.000 matcher.pyx:395(update_predicate_cache)
       12    0.000    0.000    0.031    0.003 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\tempfile.py:247(_mkstemp_inner)
   115343    0.015    0.000    0.030    0.000 doc.pyx:315(__iter__)
     1080    0.002    0.000    0.030    0.000 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\srsly\cloudpickle\cloudpickle.py:858(save_global)
   122059    0.030    0.000    0.030    0.000 {method 'split' of 'str' objects}
52595/52583    0.013    0.000    0.029    0.000 {method 'join' of 'str' objects}
        5    0.000    0.000    0.029    0.006 c:\python\Lib\xml\etree\ElementTree.py:1302(XML)
        5    0.029    0.006    0.029    0.006 {method 'feed' of 'xml.etree.ElementTree.XMLParser' objects}
     1350    0.005    0.000    0.028    0.000 c:\python\Lib\pickle.py:940(save_global)
