         3846896 function calls (3801794 primitive calls) in 40.010 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        3    0.008    0.003    0.482    0.161 vocab.pyx:455(from_disk)
        7    0.002    0.000    0.481    0.069 pipes.pyx:408(predict)
       14    0.001    0.000    0.478    0.034 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\thinc\api.py:308(predict)
        6    0.001    0.000    0.466    0.078 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\spacy\lookups.py:143(from_disk)
        6    0.004    0.001    0.460    0.077 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\spacy\lookups.py:113(from_bytes)
       37    0.010    0.000    0.446    0.012 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\thinc\neural\_classes\layernorm.py:60(begin_update)
     4866    0.016    0.000    0.435    0.000 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\spacy\lemmatizer.py:35(__call__)
       24    0.013    0.001    0.435    0.018 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\thinc\neural\_classes\resnet.py:28(begin_update)
       78    0.419    0.005    0.422    0.005 ops.pyx:512(gemm)
     42/7    0.012    0.000    0.419    0.060 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\thinc\neural\_classes\feed_forward.py:38(predict)
     1153    0.394    0.000    0.398    0.000 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\spacy\lemmatizer.py:146(lemmatize)
       11    0.000    0.000    0.392    0.036 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\spacy\language.py:463(make_doc)
       11    0.012    0.001    0.392    0.036 tokenizer.pyx:136(__call__)
     6903    0.005    0.000    0.371    0.000 tokenizer.pyx:233(_tokenize)
       28    0.015    0.001    0.353    0.013 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\thinc\neural\_classes\resnet.py:17(predict)
       37    0.018    0.000    0.338    0.009 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\thinc\neural\_classes\maxout.py:72(begin_update)
     8755    0.104    0.000    0.314    0.000 vocab.pyx:168(_new_lexeme)
       28    0.024    0.001    0.307    0.011 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\thinc\neural\_classes\layernorm.py:50(predict)
     7476    0.211    0.000    0.307    0.000 vocab.pyx:251(make_fused_token)
     6903    0.023    0.000    0.281    0.000 tokenizer.pyx:297(_attach_tokens)
       27    0.116    0.004    0.269    0.010 {method 'update' of 'collections.OrderedDict' objects}
       12    0.000    0.000    0.243    0.020 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\nltk\tokenize\__init__.py:114(word_tokenize)
       28    0.013    0.000    0.237    0.008 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\thinc\neural\_classes\maxout.py:64(predict)
        4    0.000    0.000    0.232    0.058 C:\Users\Aakash\Desktop\Python\Scraping\Projects\dolphinlab\dolphinlab\seven\dolphin\datareader.py:118(prepare_text)
        4    0.000    0.000    0.232    0.058 C:\Users\Aakash\Desktop\Python\Scraping\Projects\dolphinlab\dolphinlab\seven\dolphin\datareader.py:77(docx_to_text)
     8577    0.007    0.000    0.230    0.000 vocab.pyx:134(get)
        4    0.002    0.001    0.230    0.057 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\docx2txt\docx2txt.py:72(process)
        9    0.003    0.000    0.222    0.025 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\thinc\neural\_classes\model.py:374(from_bytes)
        9    0.000    0.000    0.221    0.025 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\spacy\_ml.py:321(Tok2Vec)
        9    0.001    0.000    0.221    0.025 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\spacy\ml\_legacy_tok2vec.py:15(Tok2Vec)
      620    0.004    0.000    0.194    0.000 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\thinc\describe.py:36(__get__)
13235/12983    0.004    0.000    0.190    0.000 {built-in method builtins.getattr}
    48629    0.156    0.000    0.179    0.000 {method 'sub' of 're.Pattern' objects}
       65    0.178    0.003    0.178    0.003 ops.pyx:601(maxout)
       12    0.001    0.000    0.162    0.014 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\nltk\tokenize\__init__.py:131(<listcomp>)
       75    0.000    0.000    0.162    0.002 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\thinc\check.py:127(checker)
     1173    0.007    0.000    0.161    0.000 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\nltk\tokenize\destructive.py:106(tokenize)
        9    0.000    0.000    0.159    0.018 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\thinc\neural\_classes\model.py:302(__pow__)
        9    0.000    0.000    0.159    0.018 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\thinc\api.py:139(clone)
    81/27    0.000    0.000    0.158    0.006 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\copy.py:132(deepcopy)
   135303    0.083    0.000    0.153    0.000 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\spacy\lookups.py:200(__setitem__)
  1026/27    0.002    0.000    0.152    0.006 {method '__reduce_ex__' of 'object' objects}
   135/27    0.000    0.000    0.152    0.006 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\thinc\neural\_classes\model.py:97(__getstate__)
   135/27    0.001    0.000    0.152    0.006 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\srsly\_pickle_api.py:7(pickle_dumps)
   135/27    0.000    0.000    0.152    0.006 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\srsly\cloudpickle\cloudpickle.py:1112(dumps)
   135/27    0.000    0.000    0.152    0.006 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\srsly\cloudpickle\cloudpickle.py:479(dump)
   135/27    0.000    0.000    0.151    0.006 c:\python\Lib\pickle.py:426(dump)
 22248/27    0.036    0.000    0.151    0.006 c:\python\Lib\pickle.py:485(save)
  1647/27    0.002    0.000    0.151    0.006 c:\python\Lib\pickle.py:849(save_dict)
  1647/27    0.006    0.000    0.151    0.006 c:\python\Lib\pickle.py:862(_batch_setitems)
        8    0.000    0.000    0.145    0.018 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\gensim\models\phrases.py:801(__init__)
        9    0.010    0.001    0.145    0.016 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\gensim\models\phrases.py:583(export_phrases)
    58093    0.051    0.000    0.142    0.000 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\gensim\models\phrases.py:152(analyze_sentence)
   513/81    0.001    0.000    0.136    0.002 c:\python\Lib\pickle.py:809(save_list)
   513/81    0.001    0.000    0.136    0.002 c:\python\Lib\pickle.py:822(_batch_appends)
        5    0.024    0.005    0.130    0.026 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\docx2txt\docx2txt.py:50(xml2text)
      171    0.129    0.001    0.129    0.001 {method 'uniform' of 'numpy.random.mtrand.RandomState' objects}
        3    0.000    0.000    0.128    0.043 pipes.pyx:639(from_disk)
       27    0.000    0.000    0.127    0.005 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\spacy\lookups.py:182(__init__)
       27    0.127    0.005    0.127    0.005 {built-in method from_error_rate}
       13    0.005    0.000    0.122    0.009 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\thinc\api.py:370(uniqued_fwd)
 1161/729    0.004    0.000    0.114    0.000 c:\python\Lib\pickle.py:567(save_reduce)
        3    0.010    0.003    0.113    0.038 pipes.pyx:640(load_model)
       24    0.000    0.000    0.096    0.004 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\srsly\_msgpack_api.py:19(msgpack_loads)
       24    0.000    0.000    0.096    0.004 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\srsly\msgpack\__init__.py:53(unpackb)
    14506    0.004    0.000    0.096    0.000 vocab.pyx:154(get_by_orth)
       24    0.093    0.004    0.096    0.004 {srsly.msgpack._unpacker.unpackb}
    11052    0.007    0.000    0.091    0.000 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\gensim\models\phrases.py:629(<genexpr>)
       53    0.088    0.002    0.088    0.002 {method 'read' of '_io.BufferedReader' objects}
       36    0.011    0.000    0.087    0.002 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\thinc\neural\_classes\hash_embed.py:18(wrapped)
        6    0.006    0.001    0.086    0.014 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\spacy\_ml.py:178(begin_update)
       20    0.006    0.000    0.085    0.004 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\gensim\models\phrases.py:265(_sentence2token)
     9672    0.016    0.000    0.081    0.000 C:\Users\Aakash\Desktop\Python\Scraping\Projects\dolphinlab\dolphinlab\seven\dolphin\stanfordNER\formatdata.py:41(cleandata)
        4    0.000    0.000    0.081    0.020 c:\python\Lib\zipfile.py:1172(__init__)
       12    0.000    0.000    0.081    0.007 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\nltk\tokenize\__init__.py:96(sent_tokenize)
     6903    0.011    0.000    0.081    0.000 tokenizer.pyx:245(_split_affixes)
       45    0.008    0.000    0.078    0.002 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\thinc\neural\_classes\maxout.py:17(xavier_uniform_init)
        4    0.003    0.001    0.077    0.019 C:\Users\Aakash\Desktop\Python\Scraping\Projects\dolphinlab\dolphinlab\seven\dolphin\stanfordNER\namedentityrecognition.py:154(education_parser)
      259    0.001    0.000    0.075    0.000 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\thinc\check.py:142(checked_function)
       61    0.075    0.001    0.075    0.001 {built-in method nt.open}
       12    0.000    0.000    0.074    0.006 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\nltk\tokenize\punkt.py:1268(tokenize)
       12    0.000    0.000    0.074    0.006 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\nltk\tokenize\punkt.py:1319(sentences_from_text)
       12    0.001    0.000    0.074    0.006 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\nltk\tokenize\punkt.py:1326(<listcomp>)
       12    0.000    0.000    0.073    0.006 matcher.pyx:216(__call__)
       12    0.017    0.001    0.073    0.006 matcher.pyx:260(find_matches)
        4    0.000    0.000    0.073    0.018 c:\python\Lib\zipfile.py:1281(_RealGetContents)
     1185    0.001    0.000    0.073    0.000 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\nltk\tokenize\punkt.py:1308(span_tokenize)
     1185    0.002    0.000    0.073    0.000 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\nltk\tokenize\punkt.py:1343(_realign_boundaries)
    76026    0.029    0.000    0.072    0.000 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\docx2txt\docx2txt.py:38(qn)
4869/1185    0.002    0.000    0.070    0.000 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\nltk\tokenize\punkt.py:306(_pair_iter)
     1185    0.024    0.000    0.070    0.000 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\nltk\tokenize\punkt.py:1328(_slices_from_text)
2717/2575    0.047    0.000    0.069    0.000 {built-in method numpy.core._multiarray_umath.implement_array_function}
        4    0.000    0.000    0.066    0.016 C:\Users\Aakash\Desktop\Python\Scraping\Projects\dolphinlab\dolphinlab\seven\dolphin\pipeline.py:57(segmentation_component)
        4    0.002    0.001    0.065    0.016 C:\Users\Aakash\Desktop\Python\Scraping\Projects\dolphinlab\dolphinlab\seven\dolphin\stanfordNER\formatdata.py:85(formatEducationalinfo)
       20    0.000    0.000    0.064    0.003 doc.pyx:343(__str__)
        8    0.000    0.000    0.064    0.008 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\gensim\models\phrases.py:314(__init__)
        4    0.004    0.001    0.064    0.016 C:\Users\Aakash\Desktop\Python\Scraping\Projects\dolphinlab\dolphinlab\seven\dolphin\stanfordNER\namedentityrecognition.py:35(experience_parser)
       20    0.050    0.002    0.064    0.003 doc.pyx:337(__unicode__)
     4439    0.064    0.000    0.064    0.000 {method 'items' of 'dict' objects}
       65    0.002    0.000    0.063    0.001 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\thinc\neural\_classes\layernorm.py:104(_get_moments)
   135303    0.062    0.000    0.062    0.000 {method 'add' of 'preshed.bloom.BloomFilter' objects}
      222    0.002    0.000    0.061    0.000 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\thinc\neural\_classes\model.py:78(__init__)
        8    0.000    0.000    0.061    0.008 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\gensim\models\phrases.py:531(add_vocab)
        8    0.013    0.002    0.061    0.008 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\gensim\models\phrases.py:448(learn_vocab)
       12    0.000    0.000    0.059    0.005 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\tempfile.py:303(mkstemp)
    39/13    0.000    0.000    0.059    0.005 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\thinc\api.py:161(begin_update)
       12    0.000    0.000    0.058    0.005 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\gensim\utils.py:291(simple_preprocess)
     1906    0.058    0.000    0.058    0.000 {method 'reduce' of 'numpy.ufunc' objects}
